Foursquare Name,Foursquare Popularity,Foursquare Price,Matched Name,Yelp Name,Yelp Price,Search,Category,Rounded Latitude,Rounded Longitude,Rating,Free Bikes
Muhis,0.6944197143976354,Most Affordable,,,,13064,Pizzeria,60.286,24.899,0.0,0.0
HSL V5113 Sandbackanraitti,0.9349382144510524,Not Listed,,,,19043,Bus Stop,60.286,24.948,0.0,0.0
HSL V5110 Lentoasemantie,0.5603789038851893,Not Listed,,,,19043,Bus Stop,60.286,24.956,0.0,0.0
HSL V5114 Backas,0.0886364445710622,Not Listed,,,,19043,Bus Stop,60.286,24.957,0.0,0.0
HSL V5119 Point,0.949182721413055,Not Listed,,,,19043,Bus Stop,60.286,24.958,0.0,0.0
HSL V5120 Lentoasemantie,0.9305936398276412,Not Listed,,,,19043,Bus Stop,60.286,24.959,0.0,0.0
HSL 3903 Suutarilantie,0.1955337514548041,Not Listed,,,,19043,Bus Stop,60.286,25.015,0.0,0.0
HSL 3353 Suutarilantie,0.084564528643476,Not Listed,,,,19043,Bus Stop,60.286,25.015,0.0,0.0
Herkkugrilli Bilteman pihassa,0.4806995991206517,Most Affordable,,,,13145,Fast Food Restaurant,60.286,25.017,0.0,0.0
,,,,,,,,60.286,25.03,2.5561569451742865,1.0
HSL V1811 Perkiöntie,0.6120152416224494,Not Listed,,,,19043,Bus Stop,60.287,24.873,0.0,0.0
Star Groups Oy,0.0,Not Listed,,,,13065,Restaurant,60.287,24.909,0.0,0.0
HSL V5125 Sandbackanraitti,0.9532780171646308,Not Listed,,,,19043,Bus Stop,60.287,24.95,0.0,0.0
Hsl V5121,0.9359353299383923,Not Listed,,,,19043,Bus Stop,60.287,24.958,0.0,0.0
HSL V5104 Veromäen koulu,0.817189558776397,Not Listed,,,,19043,Bus Stop,60.287,24.96,0.0,0.0
Hsl 6852 Tuusulanväylä R2,0.8993269470460453,Not Listed,,,,19043,Bus Stop,60.287,24.977,0.0,0.0
HSL 3354 Ala-Tikkurila,0.9243986809776285,Not Listed,,,,19043,Bus Stop,60.287,25.015,0.0,0.0
Hammasportti,0.6580606103771233,Not Listed,,,,15007,Dentist,60.288,24.954,0.0,0.0
OÜ Strobodent sivuliike Suomessa,0.0,Not Listed,,,,15007,Dentist,60.288,24.954,0.0,0.0
Med Group Oy,0.0,Not Listed,,,,15007,Dentist,60.288,24.957,0.0,0.0
HSL V5221 Tasetie,0.9245397243687904,Not Listed,,,,19043,Bus Stop,60.288,24.974,0.0,0.0
Kotipizza,0.9166696342722838,Most Affordable,Kotipizza,,,13064,Pizzeria,60.288,24.996,0.0,0.0
Osaka Sushi,0.9945870873544388,Affordable,Osaka Sushi,,,13145,Fast Food Restaurant,60.288,24.999,7.9,0.0
Ravintola Iskender,0.8438089811616395,Most Affordable,,,,13064,Pizzeria,60.288,24.999,4.7,0.0
Pub YNWA Vantaa,0.6835582778391083,Most Affordable,,,,13018,Pub,60.288,25.032,0.0,0.0
The One Thai Kitchen,0.9729710480395998,Affordable,,,,13352,Thai Restaurant,60.288,25.033,0.0,3.0
Tiedepuisto Galilei,0.4170435525800363,Not Listed,,,,10001,Amusement Park,60.288,25.04,0.0,0.0
,,,,Café Einstein,Affordable,coffee,Coffee & Tea,60.288,25.041,4.6,0.0
HSL V1827 Myllymäen koulu,0.1396673907624372,Not Listed,,,,19043,Bus Stop,60.289,24.865,0.0,0.0
HSL V1828 Myllymäen koulu,0.9486841636693852,Not Listed,,,,19043,Bus Stop,60.289,24.865,0.0,0.0
HSL V1810 Perkiöntie,0.061714326412877,Not Listed,,,,19043,Bus Stop,60.289,24.873,0.0,0.0
HSL V5122 Lautamiehentie,0.7261137423880916,Not Listed,,,,19043,Bus Stop,60.289,24.95,0.0,0.0
Star Ravintola Pakkala,0.9872155550016024,Not Listed,,,,13145,Fast Food Restaurant,60.289,24.952,0.0,0.0
Mama Mozza,0.1877069904917916,Not Listed,,,,13065,Restaurant,60.289,24.952,0.0,0.0
Harman Consumer Finland Oy,0.3341761333285851,Not Listed,,,,13065,Restaurant,60.289,24.953,0.0,0.0
Lumi Dental Oy,0.6278978668850824,Not Listed,,,,15007,Dentist,60.289,24.953,0.0,0.0
HSL V5101 Väinö Tannerin tie,0.9825504789715463,Not Listed,,,,19043,Bus Stop,60.289,24.959,0.0,0.0
"HSL V6853 Tuusulanväylä, ramppi 3",0.9363270538798476,Not Listed,,,,19043,Bus Stop,60.289,24.977,0.0,0.0
"HSL V6854 Tuusulanväylä, ramppi 4",0.8883230654178982,Not Listed,,,,19043,Bus Stop,60.289,24.978,0.0,0.0
,,,,Osaka Sushi,Most Affordable,sushi,Sushi Bars,60.289,24.999,6.0,0.0
Cafe Fame,0.8734731669100103,Not Listed,,,,13065,Restaurant,60.289,24.999,0.0,0.0
,,,,,,,,60.289,25.03,2.5561569451742865,3.0
,,,,Veininmylly,Not Listed,coffee,Coffee & Tea,60.289,25.038,7.4,0.0
,,,,,,,,60.289,25.042,2.5561569451742865,12.0
Hsl V1820,0.6889711904846694,Not Listed,,,,19043,Bus Stop,60.29,24.861,0.0,0.0
,,,,,,,,60.29,24.866,2.5561569451742865,3.0
,,,,Wanha Apotheca,Not Listed,comfortfood,Comfort Food,60.29,24.868,8.0,0.0
Pizza4U - Vantaanlaakso,0.4240233609914177,Most Affordable,,,,13064,Pizzeria,60.29,24.868,0.0,0.0
Limos,0.9510701185855204,Not Listed,,,,13030,Buffet,60.29,24.868,0.0,0.0
HSL V5140 Krakantie,0.9292404116662512,Not Listed,,,,19043,Bus Stop,60.29,24.947,0.0,0.0
,,,,,,,,60.29,24.949,2.5561569451742865,4.0
Chef Jumisko,0.7448096577757203,Affordable,,,,13336,Scandinavian Restaurant,60.29,24.951,0.0,0.0
HSL V5117 Pakkalankuja,0.4530821551939033,Not Listed,,,,19043,Bus Stop,60.29,24.958,0.0,0.0
HSL V5116 Pakkalankuja,0.964566788932018,Not Listed,,,,19043,Bus Stop,60.29,24.959,0.0,3.0
,,,,Hesburger,Most Affordable,"burgers, hotdogs","Burgers, Fast Food",60.29,24.961,10.0,0.0
Hesburger Vantaa Jumbo Drive-In,0.9849720451550872,Affordable,,,,13145,Fast Food Restaurant,60.29,24.961,5.7,0.0
Hsl V5124,0.9396389017485132,Not Listed,,,,19043,Bus Stop,60.29,24.961,0.0,0.0
HSL V5102 Väinö Tannerin Tie,0.9819806986930664,Not Listed,,,,19043,Bus Stop,60.29,24.961,0.0,0.0
,,,,Classic American Diner,Affordable,tradamerican,American,60.29,24.963,6.0,0.0
,,,,,,,,60.29,24.964,2.5561569451742865,1.0
,,,,Chico's,Expensive,tradamerican,American,60.29,24.965,8.0,0.0
HSL V5127 Jumbo,0.9680923044051136,Not Listed,,,,19043,Bus Stop,60.29,24.965,0.0,0.0
HSL V5126 Jumbo,0.9684484170791638,Not Listed,,,,19043,Bus Stop,60.29,24.966,0.0,0.0
HSL V5134 Flamingo,0.5032228197001531,Not Listed,,,,19043,Bus Stop,60.29,24.968,0.0,2.0
HSL V5132 Flamingo,0.1718243652291585,Not Listed,,,,19043,Bus Stop,60.29,24.968,0.0,2.0
Pikku Santorini - Greek Restaurant,0.1288415654713151,Affordable,,,,13177,Greek Restaurant,60.29,24.969,5.7,0.0
La Famiglia Flamingo,0.9724012677611196,Affordable,,,,13236,Italian Restaurant,60.29,24.969,5.2,0.0
Hua Du Asian Fusion Cuisine,0.9882482817563476,Affordable,,,,13072,Asian Restaurant,60.29,24.969,5.0,0.0
Parilla,0.7759695167551013,Affordable,,,,13070,Argentinian Restaurant,60.29,24.969,0.0,0.0
Hokkaido sushibuffet Oy,0.964032619920943,Affordable,,,,13276,Sushi Restaurant,60.29,24.97,0.0,0.0
Jokirannan hammashoitola,0.471778070581532,Not Listed,,,,15007,Dentist,60.29,25.017,0.0,0.0
Pizza Service Tikkurila,0.6979452298707312,Most Affordable,,,,13064,Pizzeria,60.29,25.023,0.0,0.0
Akpinar avoin yhtiö,0.0,Not Listed,,,,13065,Restaurant,60.29,25.023,0.0,0.0
HSL V6327 Kaislatie,0.9271037356219508,Not Listed,,,,19043,Bus Stop,60.29,25.024,0.0,0.0
Chinaboss,0.9664897973718884,Most Affordable,,,,13099,Chinese Restaurant,60.29,25.035,0.0,0.0
,,,,Hua Hin,Affordable,buffets,Buffets,60.29,25.036,8.0,0.0
Mama Mozza,0.9508564509810904,Not Listed,,,,13065,Restaurant,60.29,25.036,0.0,0.0
HSL V1821 Myllymäen koulu,0.6581318329119333,Not Listed,,,,19043,Bus Stop,60.291,24.86,0.0,0.0
HSL V1812 Martinkyläntie,0.2427976211673373,Not Listed,,,,19043,Bus Stop,60.291,24.867,0.0,0.0
HSL V1813 Martinkyläntie,0.5442469997507211,Not Listed,,,,19043,Bus Stop,60.291,24.868,0.0,0.0
,,,,Classic Pizza,Affordable,pizza,Pizza,60.291,24.962,6.8,0.0
,,,,Hanko Sushi,Affordable,"japanese, sushi","Japanese, Sushi Bars",60.291,24.962,4.6,0.0
,,,,Rosso Express,Most Affordable,italian,Italian,60.291,24.962,7.0,0.0
Momotoko - Jumbo,0.0,Not Listed,,,,13065,Restaurant,60.291,24.964,0.0,0.0
Chilitos,0.287240482888786,Most Affordable,Chilitos,,,13305,Burrito Restaurant,60.291,24.965,0.0,0.0
Pasta Box,0.5724155122680816,Affordable,Pasta Box,,,13236,Italian Restaurant,60.291,24.965,0.0,0.0
Fabrik Makoroni,0.3379865389409209,Affordable,,,,13236,Italian Restaurant,60.291,24.965,0.0,0.0
Hesburger Jumbo,0.988889284569638,Most Affordable,,,,13145,Fast Food Restaurant,60.291,24.965,4.9,0.0
Fafa's,0.9711192621345394,Most Affordable,Fafa's,,,13144,Falafel Restaurant,60.291,24.967,0.0,0.0
Rax Pizzabuffet,0.3533349951924789,Not Listed,,,,10008,Casino,60.291,24.967,0.0,0.0
,,,,Amarillo,Expensive,"bbq, tex-mex","Barbeque, Tex-Mex",60.291,24.969,7.2,0.0
Chico's,0.9953705352373492,Affordable,Chico's,,,13068,American Restaurant,60.291,24.969,5.1,0.0
Hesburger,0.9809123606709164,Most Affordable,Hesburger,,,13145,Fast Food Restaurant,60.291,24.969,4.6,0.0
,,,,Hua Du,Not Listed,chinese,Chinese,60.291,24.969,4.6,0.0
,,,,Il Siciliano,Not Listed,italian,Italian,60.291,24.969,7.6,0.0
,,,,La Famiglia,Affordable,italian,Italian,60.291,24.969,6.6,0.0
,,,,Parilla Steak House,Affordable,steak,Steakhouses,60.291,24.969,5.2,0.0
,,,,Pikku-Santorini,Most Expensive,greek,Greek,60.291,24.969,8.4,0.0
,,,,Rax,Most Affordable,"pizza, buffets","Pizza, Buffets",60.291,24.969,10.0,0.0
Caffi,0.9920230761012784,Most Affordable,,,,11020,Business And Strategy Consulting Office,60.291,24.969,8.1,0.0
Ristorante il Siciliano2,0.9462269862184396,Affordable,,,,13236,Italian Restaurant,60.291,24.969,5.6,0.0
Rax Pizzabuffet,0.9623588903529076,Not Listed,,,,13030,Buffet,60.291,24.969,5.1,0.0
Taco Bell,0.9885331718955878,Most Affordable,,,,13145,Fast Food Restaurant,60.291,24.969,0.0,0.0
Mysense By Flamingo Spa,0.5053238844770486,Not Listed,,,,18028,Yoga Studio,60.291,24.969,0.0,0.0
Deliberi,0.9272461806915708,Most Affordable,,,,13034,Café,60.291,24.969,0.0,0.0
Nepalese Cuisine Aangan,0.9890673409066628,Affordable,,,,13199,Indian Restaurant,60.291,24.969,5.8,0.0
Sir Eino Flamingo,0.9785264057547808,Most Affordable,,,,13018,Pub,60.291,24.969,5.0,0.0
Sisu Sport Bar Flamingo,0.0421993518749332,Most Affordable,,,,13022,Sports Bar,60.291,24.969,0.0,0.0
HSL V5146 Flamingo,0.0709020334033688,Not Listed,,,,19043,Bus Stop,60.291,24.969,0.0,0.0
Pikseli,0.0869983262704319,Not Listed,,,,10001,Amusement Park,60.291,24.969,0.0,0.0
Naurusaari,0.5738399629642819,Not Listed,,,,10001,Amusement Park,60.291,24.969,6.4,0.0
HSL V6314 Viertolan Koulu,0.8609736120508528,Not Listed,,,,19043,Bus Stop,60.291,25.021,0.0,0.0
,,,,,,,,60.291,25.022,2.5561569451742865,2.0
Fazer Food & Co Neilikkatie,0.599943021972152,Not Listed,,,,13065,Restaurant,60.291,25.031,0.0,0.0
Oral,0.4348847975499448,Not Listed,Oral,,,15007,Dentist,60.291,25.036,0.0,0.0
Amarillo,0.9418824115950286,Most Affordable,Amarillo,Amarillo,Expensive,13032,"Cafe, Coffee, And Tea House",60.291,25.042,5.1,0.0
,,,,Hertas,Not Listed,karaoke,Karaoke,60.291,25.042,8.0,0.0
,,,,Tulisuudelma,Not Listed,bars,Bars,60.291,25.042,8.0,0.0
Koseli Ravintola,0.9727929917025748,Not Listed,,,,13194,Himalayan Restaurant,60.291,25.042,7.6,0.0
Ravintola Tulisuudelma,0.938178839784908,Not Listed,,,,10032,Night Club,60.291,25.042,4.9,0.0
Pub Hertas,0.9468679890317296,Most Affordable,,,,13015,Karaoke Bar,60.291,25.042,4.8,0.0
Tilkurilan Lysti,0.9409565186424984,Not Listed,,,,13065,Restaurant,60.291,25.045,0.0,0.0
Manteli Tikkurila,0.4294006623695737,Not Listed,,,,13065,Restaurant,60.291,25.045,0.0,0.0
Jokes' Buffet & Cafe,0.9402442932943984,Not Listed,,,,13030,Buffet,60.292,24.862,0.0,0.0
HSL V2102 Ruukinranta,0.4074997329154944,Not Listed,,,,19043,Bus Stop,60.292,24.864,0.0,0.0
HSL Pysäkki V5136 Antaksenpuisto,0.7739040632456109,Not Listed,,,,19043,Bus Stop,60.292,24.945,0.0,0.0
HSL V5151 Pakkalanrinne,0.938891065133008,Not Listed,,,,19043,Bus Stop,60.292,24.953,0.0,0.0
Smoothie Heaven Oy,0.0,Not Listed,,,,13065,Restaurant,60.292,24.962,0.0,0.0
,,,,Makaronitehdas,Not Listed,restaurants,Restaurants,60.292,24.963,7.0,0.0
,,,,Picnic,Not Listed,coffee,Coffee & Tea,60.292,24.964,8.0,0.0
Fonda del Sol,0.9573377016488016,Affordable,Fonda del Sol,,,13065,Restaurant,60.292,24.965,5.3,0.0
Momotoko,0.9713329297389696,Not Listed,Momo Toko,,,13272,Ramen Restaurant,60.292,24.965,7.5,0.0
Subway,0.9529219044905808,Most Affordable,Subway,,,13039,Deli,60.292,24.965,6.5,0.0
,,,,Fonda Del Sol,Affordable,mexican,Mexican,60.292,24.966,3.6,0.0
,,,,Mäkitupa,Not Listed,salad,Salad,60.292,24.986,8.0,0.0
Taikakattila,0.9605783269826572,Most Affordable,,,,13049,Diner,60.292,24.989,0.0,0.0
HSL V6805 Niittytie,0.9604358819130372,Not Listed,,,,19043,Bus Stop,60.292,24.998,0.0,0.0
Lounasravintola Taimi,0.9675581353940388,Not Listed,,,,13065,Restaurant,60.292,25.005,0.0,0.0
,,,,,,,,60.292,25.006,2.5561569451742865,5.0
HSL V6803 Puutarhatie,0.953883408710516,Not Listed,,,,19043,Bus Stop,60.292,25.007,0.0,0.0
HSL V6312 Osmankäämintie,0.9532067946298208,Not Listed,,,,19043,Bus Stop,60.292,25.016,0.0,0.0
,,,,,,,,60.292,25.018,2.5561569451742865,2.0
Ravintola Zilla,0.9926640789145684,Not Listed,Ravintola Maxill,,,13065,Restaurant,60.292,25.036,7.0,0.0
"Oral Hammaslääkärit Vantaa, Tikkurila",0.9444820341155942,Not Listed,,,,15007,Dentist,60.292,25.036,0.0,0.0
HSL V6105 Vehkapolku,0.9508208397136854,Not Listed,,,,19043,Bus Stop,60.292,25.039,0.0,0.0
,,,,Oriental House,Affordable,chinese,Chinese,60.292,25.04,7.4,0.0
,,,,Thai Palace,Not Listed,thai,Thai,60.292,25.04,8.6,0.0
My kampung,0.9287418539225812,Affordable,,,,13299,Malay Restaurant,60.292,25.04,0.0,0.0
Luo Ming Oy,0.0,Not Listed,,,,13065,Restaurant,60.292,25.04,0.0,0.0
Luckiefun's Restaurant Tikkurila,0.933798653894092,Affordable,Luckiefun's Restaurant,,,13276,Sushi Restaurant,60.292,25.041,0.0,0.0
Panda King,0.287418539225811,Most Affordable,,,,13099,Chinese Restaurant,60.292,25.041,0.0,0.0
,,,,Hemingway's,Affordable,"pubs, divebars, bars","Pubs, Dive Bars, Bars",60.292,25.042,8.0,7.0
,,,,Hesburger,Not Listed,"burgers, hotdogs","Burgers, Fast Food",60.292,25.042,10.0,7.0
Vantaan Nicehearts ry,0.1060859655995156,Not Listed,,,,13065,Restaurant,60.292,25.042,0.0,7.0
Hemingway's,0.9940173070759588,Most Affordable,Hemingway's,,,13018,Pub,60.292,25.043,7.6,0.0
Golden Rax Pizzabuffet,0.9262846764716356,Most Affordable,Pizzeria Golden Rax Pizzabuffet,,,13032,"Cafe, Coffee, And Tea House",60.292,25.043,5.5,0.0
Pub Marjanne,0.9062355329226168,Most Affordable,,,,13018,Pub,60.292,25.043,0.0,0.0
Taco Bell,0.9887468395000176,Most Affordable,,,,13145,Fast Food Restaurant,60.292,25.043,0.0,0.0
"HSL V6135 Tikkurilan asema, lait. 5",0.9357216623339624,Not Listed,,,,19043,Bus Stop,60.292,25.043,0.0,0.0
Eat Your Greens,0.938962287667818,Affordable,,,,13377,Vegan And Vegetarian Restaurant,60.292,25.043,0.0,0.0
La Statione,0.046543926498344,Most Affordable,,,,13064,Pizzeria,60.292,25.043,0.0,0.0
Pizzeria Rax Tikkurila,0.0,Not Listed,,,,13032,"Cafe, Coffee, And Tea House",60.292,25.043,0.0,0.0
,,,,Grande Parilla,Affordable,mediterranean,Mediterranean,60.292,25.044,7.0,0.0
,,,,Hao King,Most Affordable,chinese,Chinese,60.292,25.044,9.4,0.0
,,,,La Pasteria Italiana,Affordable,italian,Italian,60.292,25.044,10.0,0.0
,,,,Maltainen Metso,Not Listed,bars,Bars,60.292,25.044,6.0,0.0
HSL V6103 Tikkurilan asema l.3,0.1627078807734767,Not Listed,,,,19043,Bus Stop,60.292,25.044,0.0,0.0
HSL V6101 Tikkurilan as. L1,0.82062604608098,Not Listed,,,,19043,Bus Stop,60.292,25.044,0.0,0.0
,,,,,,,,60.292,25.045,2.5561569451742865,7.0
Ruokapaikka,0.6877604073928991,Not Listed,Ruoka-aika,,,13030,Buffet,60.292,25.046,0.0,0.0
Kings Corner Cafe,0.9625725579573376,Most Affordable,King's Corner,,,13064,Pizzeria,60.293,24.864,5.3,0.0
HSL V2101 Ruukinranta,0.687119404579609,Not Listed,,,,19043,Bus Stop,60.293,24.864,0.0,0.0
,,,,King's Corner,Not Listed,burgers,Burgers,60.293,24.882,6.0,0.0
Hsl V5261,0.5483066842348919,Not Listed,,,,19043,Bus Stop,60.293,24.961,0.0,0.0
Fazer Café & Restaurant,0.5276165378725829,Not Listed,,,,13065,Restaurant,60.293,24.964,6.5,0.0
Picnic,0.7963391617107652,Most Affordable,Picnic,,,13034,Café,60.293,24.965,6.1,0.0
"Burger King Vantaa, Jumbo",0.994480253552224,Most Affordable,,,,13145,Fast Food Restaurant,60.293,24.965,6.2,0.0
Ravintola Vivace,0.9501086143655852,Not Listed,Ravintola Olivia,,,13065,Restaurant,60.293,24.97,5.8,0.0
V5210 Äyritie,0.6982301200099711,Not Listed,,,,19043,Bus Stop,60.293,24.971,0.0,0.0
HSL V6842 Ohtolankatu,0.3260567643602435,Not Listed,,,,19043,Bus Stop,60.293,24.99,0.0,0.0
HSL V6843 Ohtolankatu,0.9552722481393112,Not Listed,,,,19043,Bus Stop,60.293,24.991,0.0,0.0
HSL V6806 Niittytie,0.5819949432000285,Not Listed,,,,19043,Bus Stop,60.293,24.996,0.0,0.0
Ravintola Koivuhaka,0.5982692924041166,Not Listed,,,,13065,Restaurant,60.293,25.005,0.0,0.0
Fei Long Oy,0.0,Not Listed,,,,13032,"Cafe, Coffee, And Tea House",60.293,25.005,0.0,0.0
HSL V6304 Savikkatie,0.4757309212634877,Not Listed,,,,19043,Bus Stop,60.293,25.024,0.0,0.0
Kotipizza,0.6289305936398276,Most Affordable,Kotipizza,,,13064,Pizzeria,60.293,25.028,0.0,0.0
,,,,Souvlaki,Not Listed,kiosk,Kiosk,60.293,25.03,10.0,0.0
Kreikkalainen Ravintola Souvlaki,0.523271963249172,Not Listed,,,,13065,Restaurant,60.293,25.03,0.0,0.0
Vantaan Shamrock,0.9839037071329368,Affordable,,,,13003,Bar,60.293,25.031,5.3,0.0
,,,,Bistro Liekki,Not Listed,bistros,Bistros,60.293,25.032,8.0,0.0
,,,,Sagarmatha,Affordable,himalayan,Himalayan/Nepalese,60.293,25.032,7.6,0.0
,,,,Shamrock,Not Listed,bars,Bars,60.293,25.032,7.0,0.0
Ravintola Vanha Markka,0.9655639044193582,Affordable,,,,13003,Bar,60.293,25.032,0.0,0.0
Bistro Liekki Talvikkitie,0.9818026423560412,Not Listed,,,,13065,Restaurant,60.293,25.032,0.0,0.0
,,,,Huang Shang Huang,Not Listed,chinese,Chinese,60.293,25.033,8.0,0.0
Kotipizza Tikkurila,0.9300238595491612,Most Affordable,Masterpizza Tikkurila,,,13032,"Cafe, Coffee, And Tea House",60.293,25.033,5.2,0.0
White Himal,0.7708771055161853,Not Listed,,,,13065,Restaurant,60.293,25.033,0.0,0.0
Megagrilli,0.1261707204159396,Most Affordable,,,,13145,Fast Food Restaurant,60.293,25.033,0.0,0.0
King Kebab,0.9261778426694206,Not Listed,King Kebab,,,13288,Kebab Restaurant,60.293,25.035,0.0,0.0
,,,,Picnic,Most Affordable,coffee,Coffee & Tea,60.293,25.035,7.0,0.0
Bla Bla Bla,0.9244328905665752,Most Affordable,,,,13034,Café,60.293,25.035,0.0,0.0
Thai cuisine,0.9195185356646844,Affordable,,,,13352,Thai Restaurant,60.293,25.035,0.0,0.0
Mike's Diner,0.9825148677041416,Most Affordable,Mike's Diner,,,13031,Burger Joint,60.293,25.036,0.0,7.0
Pizza Hut Tikkurila,0.958833374879812,Most Affordable,,,,13064,Pizzeria,60.293,25.036,0.0,7.0
Baston Cocktail Bar,0.9703002029842244,Expensive,,,,13009,Cocktail Bar,60.293,25.036,0.0,7.0
3Amigos,0.9709768170649192,Most Affordable,3 Amigos,3 Amigos,Most Affordable,13305,Burrito Restaurant,60.293,25.037,4.95,0.0
Club Pingviini Street Bar,0.979131797300666,Not Listed,Pingviini Street Bar,Pingviini Street Bar,Not Listed,10040,Jazz And Blues Venue,60.293,25.037,7.05,0.0
Chico's Tikkurila,0.9876428902104628,Affordable,,,,13068,American Restaurant,60.293,25.037,5.6,0.0
Oma hammaslääkärisi,0.0591147038923115,Not Listed,,,,15007,Dentist,60.293,25.037,0.0,0.0
,,,,Eka Kebab Pizzeria,Not Listed,pizza,Pizza,60.293,25.038,10.0,0.0
Station 2,0.8550265303942166,Most Affordable,,,,13064,Pizzeria,60.293,25.038,6.8,0.0
Station,0.5577436700972188,Most Affordable,,,,13064,Pizzeria,60.293,25.038,0.0,0.0
Vantaan kaupunki Tikkurilan hammashoitola,0.640860368220505,Not Listed,,,,15007,Dentist,60.293,25.038,0.0,0.0
Putte's Tikkurila,0.969231864962074,Most Affordable,,,,13064,Pizzeria,60.293,25.039,0.0,0.0
Hesburger Vantaa Tikkurila,0.9856842705031872,Most Affordable,,,,13145,Fast Food Restaurant,60.293,25.041,5.2,0.0
Rosa Pizza,0.8456963783341049,Most Affordable,Rosas Pizzeria,,,13064,Pizzeria,60.293,25.042,0.0,3.0
,,,,Masterpizza Tikkurila,Not Listed,pizza,Pizza,60.293,25.043,6.0,0.0
"Burger King Vantaa, Dixi",0.994551476087034,Most Affordable,,,,13145,Fast Food Restaurant,60.293,25.044,6.5,0.0
Maltainen Metso,0.9970442648053846,Expensive,Maltainen Metso,,,13006,Beer Bar,60.293,25.045,6.3,0.0
Konnichiwa,0.9779922367437056,Affordable,,,,13276,Sushi Restaurant,60.293,25.046,0.0,0.0
Keskusrikospoliisi ruokala,0.7885402941490688,Not Listed,,,,13030,Buffet,60.293,25.051,0.0,0.0
Askon koekeittiö,0.8951960400270645,Affordable,,,,13065,Restaurant,60.293,25.051,0.0,0.0
,,,,,,,,60.293,25.052,2.5561569451742865,4.0
Pikku Koulu,0.7457355507282504,Most Affordable,,,,13007,Beer Garden,60.294,24.853,0.0,0.0
Tapahtumaravintola Kuninkaan Lohet,0.000178056337025,Not Listed,,,,13065,Restaurant,60.294,24.866,6.7,0.0
Vanha Viilatehdas,0.9576582030554468,Not Listed,,,,11039,Event Space,60.294,24.866,0.0,0.0
Ravintola Loru Vantaa,0.1515259428083045,Not Listed,,,,13065,Restaurant,60.294,24.921,0.0,0.0
Matkahuolto Vantaa,0.2968199138207328,Not Listed,,,,19042,Bus Station,60.294,24.93,0.0,0.0
Restaran Oy,0.8370072290872832,Not Listed,,,,13065,Restaurant,60.294,24.942,0.0,0.0
Kotipizza,0.8661016345571739,Most Affordable,Kotipizza,,,13064,Pizzeria,60.294,24.945,0.0,0.0
,,,,,,,,60.294,24.948,2.5561569451742865,6.0
HSL V5115 Antaksentie,0.9747160001424452,Not Listed,,,,19043,Bus Stop,60.294,24.952,0.0,0.0
HSL V5219 Äyritie,0.631280937288558,Not Listed,,,,19043,Bus Stop,60.294,24.972,0.0,2.0
HSL V6850 Köyhämäki,0.8235461700081906,Not Listed,,,,19043,Bus Stop,60.294,24.983,0.0,0.0
HSL V6850 Tikkurilantie 2,0.9215127666393648,Not Listed,,,,19043,Bus Stop,60.294,24.983,0.0,0.0
HSL V6849 Tikkurilantie 1,0.9305580285602364,Not Listed,,,,19043,Bus Stop,60.294,24.985,0.0,0.0
HSL V6848 Köyhämäki,0.0296641857483707,Not Listed,,,,19043,Bus Stop,60.294,24.986,0.0,0.0
Lounasravintola Saarikoski,0.9394964566788933,Not Listed,,,,13065,Restaurant,60.294,24.996,0.0,0.0
Saarikoski Pirjo ja Jukka Oy,0.0,Not Listed,,,,13032,"Cafe, Coffee, And Tea House",60.294,24.996,0.0,0.0
,,,,,,,,60.294,25.019,2.5561569451742865,8.0
HSL V6301 Lauhatie,0.9881058366867276,Not Listed,,,,19043,Bus Stop,60.294,25.02,0.0,0.0
Savikkatien Hammaslääkäriasema Oy,0.5142623125957053,Not Listed,,,,15007,Dentist,60.294,25.024,0.0,0.0
Hammaslääkäriasema Päivi Kumpulainen,0.0,Not Listed,,,,15007,Dentist,60.294,25.025,0.0,0.0
HSL V6306 Peltolan Tori,0.9859335493750224,Not Listed,,,,19043,Bus Stop,60.294,25.03,0.0,4.0
Souvlaki.fi,0.9624301128877176,Affordable,Souvlaki,,,13177,Greek Restaurant,60.294,25.031,8.7,0.0
,,,,Tixident,Not Listed,dentists,Dentists,60.294,25.031,10.0,0.0
Ravintola Mississippi,0.9651009579430933,Most Affordable,,,,13049,Diner,60.294,25.031,0.0,0.0
Ravintola Sagarmatha,0.9840461522025568,Affordable,,,,13072,Asian Restaurant,60.294,25.031,7.7,0.0
Tikkurilan Hammaslääkärikeskus,0.4506962002777679,Not Listed,Vallilan Hammaslääkärikeskus,,,15007,Dentist,60.294,25.032,0.0,0.0
Elysee Dental Oy,0.0,Not Listed,,,,15007,Dentist,60.294,25.033,0.0,0.0
Hammaslääkäri Mäntylä Päivi,0.0,Not Listed,,,,15007,Dentist,60.294,25.033,0.0,0.0
Hammaslääkäri Esa Ranta Tmi,0.0,Not Listed,,,,15007,Dentist,60.294,25.033,0.0,0.0
Vantaan Hammaslääkäriasema Oris,0.1150956162529824,Not Listed,,,,15007,Dentist,60.294,25.033,0.0,0.0
Oris Oy,0.0,Not Listed,,,,15007,Dentist,60.294,25.033,0.0,0.0
,,,,Old Story,Affordable,sportsbars,Sports Bars,60.294,25.034,6.0,0.0
,,,,Tamarin,Most Affordable,thai,Thai,60.294,25.034,7.2,0.0
