Name,Category ID,Category Name,Latitude,Longitude,Distance,Popularity,Price,Rating,Distance_mean,Distance_min,Distance_max,Bike Spots Near,Popularity_mean,Popularity_min,Popularity_max
HSL V5126 Jumbo,19043,Bus Stop,60.289995,24.966136,98,0.9684484170791638,Not Listed,Not Rated,465.75,98,977,8,0.9684484170791638,0.9684484170791638,0.9684484170791638
Chilitos,13305,Burrito Restaurant,60.291262,24.964586,118,0.287240482888786,Most Affordable,Not Rated,458.25,118,925,8,0.287240482888786,0.287240482888786,0.287240482888786
Fabrik Makoroni,13236,Italian Restaurant,60.291311,24.964527,123,0.3379865389409209,Affordable,Not Rated,457.875,123,920,8,0.3379865389409209,0.3379865389409209,0.3379865389409209
Fafa's,13144,Falafel Restaurant,60.290965,24.966537,145,0.9711192621345394,Most Affordable,Not Rated,329.1666666666667,137,585,6,0.9711192621345394,0.9711192621345394,0.9711192621345394
Rax Pizzabuffet,10008,Casino,60.290969,24.967439,187,0.3533349951924789,Not Listed,Not Rated,346.1666666666667,113,604,6,0.3533349951924789,0.3533349951924789,0.3533349951924789
HSL V5102 Väinö Tannerin Tie,19043,Bus Stop,60.290295,24.960893,193,0.9819806986930664,Not Listed,Not Rated,438.125,106,774,8,0.9819806986930664,0.9819806986930664,0.9819806986930664
Hsl V5124,19043,Bus Stop,60.289663,24.960872,203,0.9396389017485132,Not Listed,Not Rated,505.77777777777777,86,982,9,0.9396389017485132,0.9396389017485132,0.9396389017485132
HSL V5134 Flamingo,19043,Bus Stop,60.289655,24.968251,220,0.5032228197001531,Not Listed,Not Rated,548.8888888888889,39,947,9,0.5032228197001531,0.5032228197001531,0.5032228197001531
HSL V5132 Flamingo,19043,Bus Stop,60.289655,24.968251,220,0.1718243652291585,Not Listed,Not Rated,523.0,39,947,8,0.1718243652291585,0.1718243652291585,0.1718243652291585
Taco Bell,13145,Fast Food Restaurant,60.290701,24.969014,260,0.9885331718955878,Most Affordable,Not Rated,389.8333333333333,92,671,6,0.9885331718955878,0.9885331718955878,0.9885331718955878
Mysense By Flamingo Spa,18028,Yoga Studio,60.290548,24.969088,261,0.5053238844770486,Not Listed,Not Rated,394.3333333333333,81,688,6,0.5053238844770486,0.5053238844770486,0.5053238844770486
Deliberi,13034,Café,60.290519,24.969463,281,0.9272461806915708,Most Affordable,Not Rated,408.0,94,701,6,0.9272461806915708,0.9272461806915708,0.9272461806915708
Hokkaido sushibuffet Oy,13276,Sushi Restaurant,60.29047,24.969523,283,0.964032619920943,Affordable,Not Rated,411.1666666666667,94,707,6,0.964032619920943,0.964032619920943,0.964032619920943
HSL V5146 Flamingo,19043,Bus Stop,60.290678,24.969495,285,0.0709020334033688,Not Listed,Not Rated,373.2,107,687,5,0.0709020334033688,0.0709020334033688,0.0709020334033688
HSL V5101 Väinö Tannerin tie,19043,Bus Stop,60.28946,24.959306,292,0.9825504789715466,Not Listed,Not Rated,511.3333333333333,15,989,9,0.9825504789715465,0.9825504789715466,0.9825504789715466
HSL V5116 Pakkalankuja,19043,Bus Stop,60.290162,24.958788,309,0.964566788932018,Not Listed,Not Rated,451.125,68,681,8,0.964566788932018,0.964566788932018,0.964566788932018
HSL V5117 Pakkalankuja,19043,Bus Stop,60.290018,24.95817,343,0.4530821551939033,Not Listed,Not Rated,460.125,77,701,8,0.4530821551939033,0.4530821551939033,0.4530821551939033
HSL V5104 Veromäen koulu,19043,Bus Stop,60.286619,24.960057,464,0.6984793988818062,Not Listed,Not Rated,586.5555555555555,218,998,9,0.817189558776397,0.6984793988818062,0.9358997186709876
HSL V5104 Veromäen koulu,19043,Bus Stop,60.286619,24.960057,464,0.9358997186709876,Not Listed,Not Rated,586.5555555555555,218,998,9,0.817189558776397,0.6984793988818062,0.9358997186709876
V5210 Äyritie,19043,Bus Stop,60.293401,24.971044,510,0.6982301200099712,Not Listed,Not Rated,471.0,88,734,6,0.6982301200099711,0.6982301200099712,0.6982301200099712
HSL V5120 Lentoasemantie,19043,Bus Stop,60.286234,24.95894,533,0.9305936398276414,Not Listed,Not Rated,598.2222222222222,171,994,9,0.9305936398276413,0.9305936398276414,0.9305936398276414
PizzaPilot,13064,Pizzeria,60.29458,24.968923,546,0.939104732737438,Most Affordable,Not Rated,465.8333333333333,186,642,6,0.9391047327374379,0.939104732737438,0.939104732737438
HSL V5103 Veromäen koulu,19043,Bus Stop,60.285092,24.962489,577,0.5610199066984795,Not Listed,Not Rated,589.375,186,896,8,0.5610199066984795,0.5610199066984795,0.5610199066984795
HSL V5221 Tasetie,19043,Bus Stop,60.288359,24.974369,585,0.9245397243687904,Not Listed,Not Rated,636.8,390,919,5,0.9245397243687904,0.9245397243687904,0.9245397243687904
Avia Hammaslääkärit,15007,Dentist,60.295317,24.961445,591,0.5870161319041345,Not Listed,Not Rated,608.0,98,888,7,0.5870161319041346,0.5870161319041345,0.5870161319041345
HSL V5114 Backas,19043,Bus Stop,60.286261,24.956867,603,0.0886364445710622,Not Listed,Not Rated,602.2857142857143,215,929,7,0.0886364445710622,0.0886364445710622,0.0886364445710622
HSL V5219 Äyritie,19043,Bus Stop,60.29405,24.972179,605,0.631280937288558,Not Listed,Not Rated,464.6,7,654,5,0.631280937288558,0.631280937288558,0.631280937288558
Hammasportti,15007,Dentist,60.288136,24.954122,610,0.6580606103771233,Not Listed,Not Rated,560.8571428571429,325,967,7,0.6580606103771233,0.6580606103771233,0.6580606103771233
HSL V5137 Pilotti,19043,Bus Stop,60.284688,24.96525,614,0.851287347316691,Not Listed,Not Rated,606.8571428571429,333,983,7,0.851287347316691,0.851287347316691,0.851287347316691
HSL V5202 Vantaanportti,19043,Bus Stop,60.29513,24.959293,615,0.2045155087069548,Not Listed,Not Rated,656.8571428571429,211,944,7,0.2045155087069548,0.2045155087069548,0.2045155087069548
HSL V5151 Pakkalanrinne,19043,Bus Stop,60.291679,24.952853,656,0.938891065133008,Not Listed,Not Rated,493.6666666666667,313,721,6,0.9388910651330079,0.938891065133008,0.938891065133008
Ravintola Fajo,13030,Buffet,60.304834,24.892755,387,0.9676649691962536,Not Listed,Not Rated,668.5,387,950,2,0.9676649691962536,0.9676649691962536,0.9676649691962536
HSL V4143 Tahkotie,19043,Bus Stop,60.3035,24.913103,868,0.6199921655211709,Not Listed,Not Rated,625.0,38,969,3,0.6199921655211709,0.6199921655211709,0.6199921655211709
HSL V4114 Nuolitie,19043,Bus Stop,60.298591,24.901082,910,0.2286955592749546,Not Listed,Not Rated,704.0,493,910,4,0.2286955592749546,0.2286955592749546,0.2286955592749546
HSL V4113 Nuolitie,19043,Bus Stop,60.298165,24.899335,949,0.8657811331505288,Not Listed,Not Rated,723.0,478,949,4,0.8657811331505288,0.8657811331505288,0.8657811331505288
Balkan Grilli,13026,BBQ Joint,60.322799,24.841111,690,0.951161679794993,Affordable,7.7,605.2,30,926,5,0.951161679794993,0.951161679794993,0.951161679794993
Beer & Cafe Solmu Kivistö,13006,Beer Bar,60.316897,24.848127,619,0.9665332651749736,Not Listed,7.5,539.0,165,948,5,0.9665332651749736,0.9665332651749736,0.9665332651749736
Trattoria Limone,13236,Italian Restaurant,60.317385,24.846734,615,0.9491714744479032,Affordable,7.4,522.4,234,863,5,0.9491714744479032,0.9491714744479032,0.9491714744479032
Casseli messuravintola,13030,Buffet,60.322205,24.853984,52,0.6147263739352068,Not Listed,Not Rated,488.0,52,772,4,0.6147263739352068,0.6147263739352068,0.6147263739352068
HSL V2333 Aurinkokivenkuja,19043,Bus Stop,60.318428,24.852376,379,0.5796335047606432,Not Listed,Not Rated,406.75,142,757,4,0.5796335047606432,0.5796335047606432,0.5796335047606432
HSL V2328 Liusketie,19043,Bus Stop,60.323102,24.845846,445,0.9200218846638832,Not Listed,Not Rated,605.8,245,954,5,0.9200218846638833,0.9200218846638832,0.9200218846638832
HSL V2305 Kivistön Kirkko,19043,Bus Stop,60.318249,24.844652,626,0.0228310502283105,Not Listed,Not Rated,515.0,295,740,5,0.0228310502283105,0.0228310502283105,0.0228310502283105
HSL V2307 Kivistöntie,19043,Bus Stop,60.320466,24.842385,629,0.4292237442922374,Not Listed,Not Rated,529.4,242,670,5,0.4292237442922374,0.4292237442922374,0.4292237442922374
Ristorante Il Classico,13236,Italian Restaurant,60.316283,24.850016,642,0.9813254618781584,Affordable,Not Rated,561.8,79,965,5,0.9813254618781585,0.9813254618781584,0.9813254618781584
Kivistön pizza & kebab Oy,10000,Arts and Entertainment,60.322792,24.841005,696,0.9543485093086538,Most Affordable,Not Rated,607.6,34,928,5,0.9543485093086538,0.9543485093086538,0.9543485093086538
Kigen pizza kebab,13026,BBQ Joint,60.322792,24.841005,696,0.2885501627540819,Affordable,Not Rated,607.6,34,928,5,0.2885501627540819,0.2885501627540819,0.2885501627540819
HSL V2309 Sälpäkuja,19043,Bus Stop,60.322092,24.84073,703,0.9680365296803652,Not Listed,Not Rated,585.2,70,871,5,0.9680365296803652,0.9680365296803652,0.9680365296803652
Villa Nepal,13199,Indian Restaurant,60.315457,24.850235,727,0.9324119850627836,Affordable,Not Rated,587.2,38,927,5,0.9324119850627837,0.9324119850627836,0.9324119850627836
Kanniston Hammashoitola,15007,Dentist,60.327996,24.860838,798,0.96011973913317,Not Listed,Not Rated,798.0,798,798,1,0.96011973913317,0.96011973913317,0.96011973913317
Maustehärkä,13064,Pizzeria,60.314388,24.850752,837,0.9246372523622932,Most Affordable,Not Rated,557.75,148,837,4,0.9246372523622932,0.9246372523622932,0.9246372523622932
Ortega’s,13347,Tapas Restaurant,60.314353,24.851022,838,0.1646346593441607,Expensive,Not Rated,561.25,159,838,4,0.1646346593441607,0.1646346593441607,0.1646346593441607
HSL V2326 Kenraalintie,19043,Bus Stop,60.329344,24.852371,840,0.4083549908310981,Not Listed,Not Rated,899.0,840,958,2,0.4083549908310981,0.4083549908310981,0.4083549908310981
Alibaba,11040,Factory,60.32987,24.853202,896,0.2520230016563095,Not Listed,Not Rated,896.0,896,896,1,0.2520230016563095,0.2520230016563095,0.2520230016563095
Hsl V2346 Kivistön Asema L.11,19043,Bus Stop,60.314517,24.845375,924,0.7653647959685984,Not Listed,Not Rated,727.5,261,924,6,0.7653647959685984,0.7653647959685984,0.7653647959685984
HSL V2345 Kivistön Asema L.13,19043,Bus Stop,60.314373,24.844758,955,0.3027239987919706,Not Listed,Not Rated,741.5,299,955,6,0.3027239987919706,0.3027239987919706,0.3027239987919706
HSL V2332 Riipiläntie,19043,Bus Stop,60.329734,24.861769,992,0.9690181641687344,Not Listed,Not Rated,992.0,992,992,1,0.9690181641687344,0.9690181641687344,0.9690181641687344
Masa-Bar Oy,13065,Restaurant,60.329788,24.856027,898,,Not Listed,Not Rated,898.0,898,898,1,,,
Kuninkaan Kartano,13065,Restaurant,60.295019,24.868831,961,0.3626651472525907,Not Listed,6.7,751.5,542,961,2,0.3626651472525907,0.3626651472525907,0.3626651472525907
Kings Corner Cafe,13064,Pizzeria,60.293422,24.863532,944,0.9625725579573376,Most Affordable,5.3,661.0,378,944,2,0.9625725579573376,0.9625725579573376,0.9625725579573376
Lounaskahvila Vantaanpuisto,13030,Buffet,60.30131,24.856357,18,0.0785584558954453,Not Listed,Not Rated,588.6666666666666,18,985,3,0.0785584558954453,0.0785584558954453,0.0785584558954453
Ravintola Pepino,13064,Pizzeria,60.301365,24.856403,21,0.94907588761084,Most Affordable,Not Rated,590.0,21,991,3,0.94907588761084,0.94907588761084,0.94907588761084
Ananas,13064,Pizzeria,60.301587,24.856585,43,0.9404579608988284,Most Affordable,Not Rated,391.5,43,740,2,0.9404579608988284,0.9404579608988284,0.9404579608988284
HSL V2198 Vantaanmäki,19043,Bus Stop,60.301545,24.853461,177,0.6025426444927175,Not Listed,Not Rated,590.3333333333334,177,906,3,0.6025426444927175,0.6025426444927175,0.6025426444927175
HSL V2108 Vassinmäki,19043,Bus Stop,60.303175,24.860082,291,0.6393646949894947,Not Listed,Not Rated,500.0,291,709,2,0.6393646949894947,0.6393646949894947,0.6393646949894947
Koirakeidas,16033,Dog Park,60.305573,24.863947,632,0.5427869377871158,Not Listed,Not Rated,694.5,632,757,2,0.5427869377871158,0.5427869377871158,0.5427869377871158
HSL V2103 Kinkerikuja,19043,Bus Stop,60.295428,24.859599,662,0.3670809444108115,Not Listed,Not Rated,730.0,662,850,3,0.36708094441081157,0.3670809444108115,0.3670809444108115
Bella Love,13064,Pizzeria,60.307223,24.851147,733,0.7891100744275489,Most Affordable,Not Rated,571.0,46,934,3,0.7891100744275489,0.7891100744275489,0.7891100744275489
HSL V2104 Kinkerikuja,19043,Bus Stop,60.294559,24.860779,773,0.3020903813966739,Not Listed,Not Rated,749.3333333333334,562,913,3,0.3020903813966739,0.3020903813966739,0.3020903813966739
Pikku Koulu,13007,Beer Garden,60.294084,24.852516,822,0.7457355507282504,Most Affordable,Not Rated,717.6666666666666,464,867,3,0.7457355507282504,0.7457355507282504,0.7457355507282504
HSL V2101 Ruukinranta,19043,Bus Stop,60.293026,24.863904,993,0.687119404579609,Not Listed,Not Rated,661.5,330,993,2,0.687119404579609,0.687119404579609,0.687119404579609
KAR Sjödings,15007,Dentist,60.307258,24.864035,787,,Not Listed,Not Rated,758.0,729,787,2,,,
Koivukylän kirjasto,12080,Library,60.323223,25.062494,642,0.9727573804351696,Not Listed,7.0,426.8,56,944,5,0.9727573804351696,0.9727573804351696,0.9727573804351696
Kotipizza,13032,"Cafe, Coffee, and Tea House",60.324393,25.057661,938,0.9619315551440476,Most Affordable,4.9,655.5714285714286,172,938,7,0.9619315551440476,0.9619315551440476,0.9619315551440476
Hsl V7404,19043,Bus Stop,60.320838,25.073122,16,0.9401730707595884,Not Listed,Not Rated,516.4,16,777,5,0.9401730707595884,0.9401730707595884,0.9401730707595884
HSL V7405 Sauvatie,19043,Bus Stop,60.319913,25.073455,90,0.9217976567786048,Not Listed,Not Rated,563.4,90,835,5,0.9217976567786048,0.9217976567786048,0.9217976567786048
HSL V7407 Havukosken koulu,19043,Bus Stop,60.317735,25.074749,343,0.92404116662512,Not Listed,Not Rated,665.75,343,965,4,0.92404116662512,0.92404116662512,0.92404116662512
Pizzeria Suzan,13032,"Cafe, Coffee, and Tea House",60.317798,25.076603,378,0.9411345749795236,Not Listed,Not Rated,586.3333333333334,378,770,3,0.9411345749795236,0.9411345749795236,0.9411345749795236
Kara,13064,Pizzeria,60.324144,25.076468,427,0.954595634058616,Most Affordable,Not Rated,678.4,393,916,5,0.954595634058616,0.954595634058616,0.954595634058616
Peijaksen Pizzapalvelu,13064,Pizzeria,60.324017,25.076963,428,0.3561126740500694,Most Affordable,Not Rated,686.2,363,942,5,0.3561126740500694,0.3561126740500694,0.3561126740500694
Havukallion hammashoitola,15007,Dentist,60.318389,25.066687,431,0.1851073679712261,Not Listed,Not Rated,595.8,262,987,5,0.1851073679712261,0.1851073679712261,0.1851073679712261
HSL V7401 Koivukylän koulu,19043,Bus Stop,60.324453,25.075524,439,0.1169830134254478,Not Listed,Not Rated,669.4,439,869,5,0.11698301342544778,0.1169830134254478,0.1169830134254478
Havukosken Hurjat Kalliot,13383,Steakhouse,60.316083,25.070976,525,0.8473344966347353,Most Expensive,Not Rated,766.0,525,976,4,0.8473344966347353,0.8473344966347353,0.8473344966347353
Suzan Pizzeria,13064,Pizzeria,60.32298,25.064493,532,0.9910615718813433,Most Affordable,Not Rated,451.8,163,984,5,0.9910615718813431,0.9910615718813433,0.9910615718813433
Rautkalliontie 1 Grillikatos,13026,BBQ Joint,60.318307,25.064518,537,0.8143584630176988,Affordable,Not Rated,490.25,208,610,4,0.8143584630176988,0.8143584630176988,0.8143584630176988
HSL V7434 Kiulukuja,19043,Bus Stop,60.322993,25.081618,538,0.2753819308429187,Not Listed,Not Rated,535.0,88,979,3,0.2753819308429187,0.2753819308429187,0.2753819308429187
HSL V7416 Rautkallionkatu,19043,Bus Stop,60.323302,25.06376,584,0.9340835440333322,Not Listed,Not Rated,441.4,112,943,5,0.9340835440333322,0.9340835440333322,0.9340835440333322
Hoa Viet,13379,Vietnamese Restaurant,60.323807,25.064279,591,0.9675225241266336,Affordable,Not Rated,456.4,138,892,5,0.9675225241266336,0.9675225241266336,0.9675225241266336
V7415,19043,Bus Stop,60.321468,25.062138,603,0.15398312025925,Not Listed,Not Rated,311.0,167,603,3,0.15398312025925,0.15398312025925,0.15398312025925
Koivukylän Grilli,13145,Fast Food Restaurant,60.323914,25.063467,634,0.7716961646665005,Most Affordable,Not Rated,447.0,98,873,5,0.7716961646665005,0.7716961646665005,0.7716961646665005
Cairo Deli Oy,13144,Falafel Restaurant,60.323914,25.063467,634,0.5047541041985685,Most Affordable,Not Rated,447.0,98,873,5,0.5047541041985685,0.5047541041985685,0.5047541041985685
Pizza Service - Koivukylä,13034,Café,60.323229,25.062599,637,0.3943235639756419,Most Affordable,Not Rated,427.8,60,944,5,0.3943235639756419,0.3943235639756419,0.3943235639756419
Ravintola Teema,13010,Dive Bar,60.323106,25.062296,646,0.9567679213703216,Most Affordable,Not Rated,427.0,61,956,5,0.9567679213703217,0.9567679213703216,0.9567679213703216
HSL V7424 Kytökuja,19043,Bus Stop,60.319221,25.061474,655,0.8896050710444785,Not Listed,Not Rated,436.5,144,655,4,0.8896050710444785,0.8896050710444785,0.8896050710444785
Ravintola Indreni,13199,Indian Restaurant,60.323092,25.062085,662,0.5459919518535664,Affordable,Not Rated,429.2,72,972,5,0.5459919518535664,0.5459919518535664,0.5459919518535664
Käräjä Pub,13018,Pub,60.323024,25.061828,666,0.1781631708272497,Most Affordable,Not Rated,428.0,64,964,5,0.1781631708272497,0.1781631708272497,0.1781631708272497
Mikonos Pizzeria,13064,Pizzeria,60.322692,25.061553,667,0.1237847654998041,Most Affordable,Not Rated,296.5,101,667,4,0.1237847654998041,0.1237847654998041,0.1237847654998041
Kebab Company,13288,Kebab Restaurant,60.322415,25.061323,670,0.9052740287026816,Not Listed,Not Rated,302.5,125,670,4,0.9052740287026816,0.9052740287026816,0.9052740287026816
Intialainen Ravintola & Pizzeria Seesami,13199,Indian Restaurant,60.323633,25.062334,671,0.1537338413874149,Affordable,Not Rated,426.4,29,898,5,0.1537338413874149,0.1537338413874149,0.1537338413874149
Mino Ravintola-Kahvila,13064,Pizzeria,60.323565,25.062077,680,0.9325522595349168,Most Affordable,Not Rated,422.8,15,905,5,0.9325522595349168,0.9325522595349168,0.9325522595349168
HSL V7435 Varvikkokuja,19043,Bus Stop,60.325112,25.064162,690,0.5162565435703856,Not Listed,Not Rated,568.5,212,894,6,0.5162565435703856,0.5162565435703856,0.5162565435703856
Mansikkapaikka,13049,Diner,60.319481,25.060589,696,0.1988177059221537,Most Affordable,Not Rated,438.25,169,696,4,0.1988177059221537,0.1988177059221537,0.1988177059221537
Snusbordet,13031,Burger Joint,60.324843,25.082654,702,0.0020298422420853,Most Affordable,Not Rated,603.0,271,836,3,0.0020298422420853,0.0020298422420853,0.0020298422420853
Villapakka,13018,Pub,60.327105,25.071721,715,0.0388875040062675,Most Affordable,Not Rated,760.5714285714286,670,903,7,0.0388875040062675,0.0388875040062675,0.0388875040062675
HSL V7422 Hanabölentie,19043,Bus Stop,60.315227,25.065664,729,0.2187600156689576,Not Listed,Not Rated,797.25,555,954,4,0.2187600156689576,0.2187600156689576,0.2187600156689576
Rekolanrannan koira-aitaus,16033,Dog Park,60.323138,25.085642,746,0.10291656280047,Not Listed,Not Rated,572.0,181,789,3,0.10291656280047,0.10291656280047,0.10291656280047
HSL V7432 Maapallo,19043,Bus Stop,60.319269,25.059713,748,0.4403333214629109,Not Listed,Not Rated,478.0,222,748,4,0.4403333214629109,0.4403333214629109,0.4403333214629109
HSL V7009 Koivukylän asema,19043,Bus Stop,60.323292,25.058549,845,0.97403938606175,Not Listed,Not Rated,628.2857142857143,74,974,7,0.97403938606175,0.97403938606175,0.97403938606175
HSL V7010 Koivukylän asema,19043,Bus Stop,60.323556,25.058568,855,0.937680282041238,Not Listed,Not Rated,629.4285714285714,78,972,7,0.937680282041238,0.937680282041238,0.937680282041238
Kinkkis,13031,Burger Joint,60.325355,25.06046,862,0.3990598625405078,Most Affordable,Not Rated,590.3333333333334,208,931,6,0.3990598625405078,0.3990598625405078,0.3990598625405078
HSL V7301 Laurintie,19043,Bus Stop,60.329208,25.077671,979,0.5300024927887184,Not Listed,Not Rated,857.5,704,979,4,0.5300024927887184,0.5300024927887184,0.5300024927887184
HSL V7012 Koivukylän puistotie,19043,Bus Stop,60.324438,25.056698,988,0.7766817421032014,Not Listed,Not Rated,667.7142857142857,216,988,7,0.7766817421032014,0.7766817421032014,0.7766817421032014
Hammaslääkäri Seija Hämäläinen,15007,Dentist,60.321445,25.06262,577,,Not Listed,Not Rated,307.25,155,577,4,,,
Ibanja Oy,13065,Restaurant,60.327663,25.073085,773,,Not Listed,Not Rated,807.5714285714286,670,995,6,,,
McDonald's,13145,Fast Food Restaurant,60.297119,24.884514,395,0.9952280901677292,Affordable,5.0,395.0,395,395,1,0.9952280901677292,0.9952280901677292,0.9952280901677292
